instance family sat sequential14 sequentialinputordersoftmax14 sequentialshuffle14 sequentialantiheuristic14 sequentialinputordersoftmaxrestarts14 sequentialrestartsshuffle14 sequentialdds14 sequentialinputordershufflerestartsgoods14 sequentialinputordersoftmaxrestartsgoods14
all-images-CVIU11-pattern43-target5 14 0 5 7 4 4 7 7 366 9 4
all-images-CVIU11-pattern43-target50 14 0 4 4 6 5 4 4 378 5 5
all-images-CVIU11-pattern43-target51 14 0 1 2 1 1 2 1 194 2 2
all-images-CVIU11-pattern43-target52 14 0 2 3 3 2 2 2 216 2 2
all-images-CVIU11-pattern43-target53 14 0 1 1 2 1 4 1 90 1 2
all-images-CVIU11-pattern43-target54 14 0 1 2 1 1 1 1 83 3 1
all-images-CVIU11-pattern43-target55 14 0 1 1 1 1 1 1 48 1 1
all-images-CVIU11-pattern43-target56 14 0 1 1 0 1 2 0 58 1 1
all-images-CVIU11-pattern43-target57 14 0 4 5 4 5 7 5 396 5 5
all-images-CVIU11-pattern43-target58 14 0 1 1 1 1 1 1 50 2 1
all-images-CVIU11-pattern43-target59 14 0 4 3 3 5 3 3 219 3 6
all-images-CVIU11-pattern43-target6 14 0 6 3 3 7 3 6 263 3 3
all-images-CVIU11-pattern43-target60 14 0 1 1 1 3 2 1 143 2 2
all-images-CVIU11-pattern43-target61 14 0 5 4 5 4 4 4 354 5 5
all-images-CVIU11-pattern43-target62 14 0 3 4 6 3 4 4 439 4 4
all-images-CVIU11-pattern43-target63 14 0 10 11 15 14 18 10 823 13 12
all-images-CVIU11-pattern43-target64 14 0 2 1 1 1 2 1 120 2 2
all-images-CVIU11-pattern43-target65 14 0 1 1 2 2 1 1 132 3 2
all-images-CVIU11-pattern43-target66 14 0 1 1 2 1 2 1 58 1 1
all-images-CVIU11-pattern43-target67 14 0 5 5 6 5 6 5 625 11 6
all-images-CVIU11-pattern43-target68 14 0 4 4 4 4 4 4 341 4 5
all-images-CVIU11-pattern43-target69 14 0 5 5 6 5 7 5 779 6 7
all-images-CVIU11-pattern43-target7 14 0 5 6 5 5 5 9 527 6 6
all-images-CVIU11-pattern43-target70 14 0 4 4 4 4 4 4 472 5 5
all-images-CVIU11-pattern43-target71 14 0 7 4 4 4 4 4 329 4 4
all-images-CVIU11-pattern43-target72 14 0 5 4 4 4 4 4 531 5 5
all-images-CVIU11-pattern43-target73 14 0 3 3 3 5 3 3 246 4 4
all-images-CVIU11-pattern43-target74 14 0 4 4 6 4 4 4 462 5 5
all-images-CVIU11-pattern43-target75 14 0 4 3 3 4 4 4 343 4 4
all-images-CVIU11-pattern43-target76 14 0 8 4 5 4 4 5 571 6 5
all-images-CVIU11-pattern43-target77 14 0 5 5 5 6 8 5 749 6 6
all-images-CVIU11-pattern43-target78 14 0 7 4 4 4 4 4 353 5 8
all-images-CVIU11-pattern43-target79 14 0 0 0 0 0 1 1 39 1 1
all-images-CVIU11-pattern43-target8 14 0 2 1 1 1 1 2 55 1 1
all-images-CVIU11-pattern43-target80 14 0 1 1 1 1 1 1 67 3 1
all-images-CVIU11-pattern43-target81 14 0 1 2 1 3 1 1 137 1 1
all-images-CVIU11-pattern43-target82 14 0 3 2 2 2 2 2 259 4 2
all-images-CVIU11-pattern43-target83 14 0 5 3 3 3 3 3 333 4 3
all-images-CVIU11-pattern43-target84 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern43-target85 14 0 4 4 4 4 4 4 347 5 8
all-images-CVIU11-pattern43-target86 14 0 1 1 1 1 1 1 64 1 1
all-images-CVIU11-pattern43-target87 14 0 1 1 1 1 2 1 72 2 1
all-images-CVIU11-pattern43-target88 14 0 3 4 4 4 3 4 295 7 4
all-images-CVIU11-pattern43-target89 14 0 1 1 1 1 1 1 80 2 1
all-images-CVIU11-pattern43-target9 14 0 1 2 1 1 1 1 45 1 1
all-images-CVIU11-pattern43-target90 14 0 1 1 0 1 0 0 21 0 0
all-images-CVIU11-pattern43-target91 14 0 0 0 0 0 0 0 13 0 0
all-images-CVIU11-pattern43-target92 14 0 5 5 7 6 6 6 676 7 6
all-images-CVIU11-pattern43-target93 14 0 4 4 2 2 2 2 240 3 3
all-images-CVIU11-pattern43-target94 14 0 4 4 6 4 4 4 338 4 4
all-images-CVIU11-pattern43-target95 14 0 0 0 0 0 0 0 16 0 0
all-images-CVIU11-pattern43-target96 14 0 1 1 1 1 1 1 61 2 1
all-images-CVIU11-pattern43-target97 14 0 1 1 1 1 1 2 93 1 1
all-images-CVIU11-pattern43-target98 14 0 0 0 0 0 0 0 5 0 0
all-images-CVIU11-pattern43-target99 14 0 5 7 3 3 3 3 280 4 4
all-images-CVIU11-pattern44-target1 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target10 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target100 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target101 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target102 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target103 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target104 14 0 0 0 0 0 0 0 3 0 0
all-images-CVIU11-pattern44-target105 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target106 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target107 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target108 14 0 0 1 1 1 0 1 12 1 1
all-images-CVIU11-pattern44-target109 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target11 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target110 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target111 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target112 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target113 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target114 14 1 2 4 3 4 2 4 2 3 5
all-images-CVIU11-pattern44-target115 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target116 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern44-target117 14 0 0 0 0 0 0 0 3 0 0
all-images-CVIU11-pattern44-target118 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target119 14 0 0 0 0 0 0 0 5 0 0
all-images-CVIU11-pattern44-target12 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target120 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern44-target121 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern44-target122 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target123 14 0 0 0 0 0 0 0 3 0 0
all-images-CVIU11-pattern44-target124 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern44-target125 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target126 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target127 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target128 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern44-target129 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target13 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern44-target130 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target131 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target132 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target133 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target134 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target135 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target136 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern44-target137 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target138 14 0 0 0 0 0 0 0 6 0 0
all-images-CVIU11-pattern44-target139 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target14 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target140 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target141 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target142 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target143 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target144 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target145 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target146 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern44-target15 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target16 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target17 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern44-target18 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target19 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern44-target2 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target20 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target21 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target22 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target23 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern44-target24 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target25 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target26 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target27 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target28 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target29 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern44-target3 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern44-target30 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern44-target31 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target32 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern44-target33 14 0 0 0 0 0 0 0 7 0 0
all-images-CVIU11-pattern44-target34 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target35 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern44-target36 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern44-target37 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern44-target38 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern44-target39 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target4 14 0 0 0 0 0 0 0 3 0 0
all-images-CVIU11-pattern44-target40 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern44-target41 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target42 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern44-target43 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern44-target44 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern44-target45 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern44-target46 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern44-target47 14 0 0 0 0 1 0 1 21 1 1
all-images-CVIU11-pattern44-target48 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target49 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern44-target5 14 0 0 0 0 0 0 0 5 0 0
all-images-CVIU11-pattern44-target50 14 0 1 0 0 0 0 0 8 0 1
all-images-CVIU11-pattern44-target51 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern44-target52 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern44-target53 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target54 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target55 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target56 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target57 14 0 0 0 0 0 0 0 3 0 0
all-images-CVIU11-pattern44-target58 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target59 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target6 14 0 0 0 0 0 0 0 5 0 0
all-images-CVIU11-pattern44-target60 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target61 14 0 0 0 0 0 0 0 3 0 0
all-images-CVIU11-pattern44-target62 14 0 0 0 0 0 0 0 5 0 0
all-images-CVIU11-pattern44-target63 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern44-target64 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern44-target65 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target66 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target67 14 0 0 0 0 0 0 0 3 0 0
all-images-CVIU11-pattern44-target68 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target69 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern44-target7 14 0 0 0 0 0 0 0 3 0 0
all-images-CVIU11-pattern44-target70 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern44-target71 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern44-target72 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern44-target73 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern44-target74 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern44-target75 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target76 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target77 14 0 0 0 0 0 0 1 8 0 0
all-images-CVIU11-pattern44-target78 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern44-target79 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target8 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target80 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target81 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target82 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target83 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern44-target84 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target85 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern44-target86 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target87 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target88 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern44-target89 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target9 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target90 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target91 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target92 14 0 0 1 0 0 0 0 14 0 0
all-images-CVIU11-pattern44-target93 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern44-target94 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern44-target95 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target96 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target97 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target98 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern44-target99 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern5-target1 14 0 1 1 1 1 1 1 45 1 1
all-images-CVIU11-pattern5-target10 14 0 0 0 0 0 0 0 5 0 0
all-images-CVIU11-pattern5-target100 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target101 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern5-target102 14 0 0 0 0 0 0 0 5 0 0
all-images-CVIU11-pattern5-target103 14 0 0 0 0 0 0 0 3 0 0
all-images-CVIU11-pattern5-target104 14 0 0 0 0 0 0 0 16 0 0
all-images-CVIU11-pattern5-target105 14 0 0 0 1 0 0 0 6 0 0
all-images-CVIU11-pattern5-target106 14 0 0 0 0 0 0 0 12 0 0
all-images-CVIU11-pattern5-target107 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern5-target108 14 0 0 0 0 1 1 1 20 1 1
all-images-CVIU11-pattern5-target109 14 0 0 0 0 0 0 0 6 0 0
all-images-CVIU11-pattern5-target11 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern5-target110 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern5-target111 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern5-target112 14 0 0 0 0 0 0 0 6 0 0
all-images-CVIU11-pattern5-target113 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target114 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target115 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern5-target116 14 0 0 0 0 0 0 0 5 0 0
all-images-CVIU11-pattern5-target117 14 0 0 0 0 0 0 0 10 0 0
all-images-CVIU11-pattern5-target118 14 0 0 0 0 0 0 0 11 0 0
all-images-CVIU11-pattern5-target119 14 0 1 1 1 1 1 1 53 2 1
all-images-CVIU11-pattern5-target12 14 0 0 0 0 0 0 0 10 0 0
all-images-CVIU11-pattern5-target120 14 0 0 0 0 0 0 1 27 0 0
all-images-CVIU11-pattern5-target121 14 0 0 0 1 0 0 0 10 0 0
all-images-CVIU11-pattern5-target122 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern5-target123 14 0 1 1 1 1 1 1 62 1 2
all-images-CVIU11-pattern5-target124 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target125 14 0 0 0 0 0 0 0 5 0 0
all-images-CVIU11-pattern5-target126 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target127 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern5-target128 14 0 0 1 0 0 0 0 21 1 0
all-images-CVIU11-pattern5-target129 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target13 14 0 0 0 0 0 0 0 7 0 0
all-images-CVIU11-pattern5-target130 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern5-target131 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern5-target132 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern5-target133 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target134 14 0 0 0 0 0 0 0 18 0 0
all-images-CVIU11-pattern5-target135 14 0 0 0 0 0 0 0 7 0 0
all-images-CVIU11-pattern5-target136 14 0 1 1 0 0 1 1 24 0 0
all-images-CVIU11-pattern5-target137 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target138 14 0 0 1 1 0 1 1 25 1 1
all-images-CVIU11-pattern5-target139 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern5-target14 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target140 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern5-target141 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target142 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern5-target143 14 0 0 0 0 0 0 0 5 0 0
all-images-CVIU11-pattern5-target144 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern5-target145 14 0 0 0 0 0 0 0 11 0 0
all-images-CVIU11-pattern5-target146 14 0 0 1 0 0 1 1 31 1 2
all-images-CVIU11-pattern5-target15 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target16 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern5-target17 14 0 0 0 0 0 0 0 10 0 0
all-images-CVIU11-pattern5-target18 14 0 0 0 0 0 0 0 9 0 0
all-images-CVIU11-pattern5-target19 14 0 0 0 0 0 0 1 19 0 1
all-images-CVIU11-pattern5-target2 14 0 0 0 0 0 0 0 3 0 0
all-images-CVIU11-pattern5-target20 14 0 0 0 0 0 0 0 9 1 0
all-images-CVIU11-pattern5-target21 14 0 0 0 0 0 0 0 11 0 0
all-images-CVIU11-pattern5-target22 14 0 0 0 0 0 0 0 3 0 0
all-images-CVIU11-pattern5-target23 14 0 0 0 0 0 0 0 15 0 0
all-images-CVIU11-pattern5-target24 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target25 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target26 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target27 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern5-target28 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target29 14 0 0 0 0 0 0 0 23 1 1
all-images-CVIU11-pattern5-target3 14 0 0 0 0 0 0 0 5 0 0
all-images-CVIU11-pattern5-target30 14 0 0 0 0 0 0 0 18 0 0
all-images-CVIU11-pattern5-target31 14 0 0 0 0 0 0 0 6 0 0
all-images-CVIU11-pattern5-target32 14 0 0 0 0 2 1 0 29 1 1
all-images-CVIU11-pattern5-target33 14 0 1 0 1 0 0 0 21 1 1
all-images-CVIU11-pattern5-target34 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern5-target35 14 0 0 0 1 0 0 0 21 0 0
all-images-CVIU11-pattern5-target36 14 0 0 0 0 0 0 0 13 0 0
all-images-CVIU11-pattern5-target37 14 0 0 0 0 0 0 0 15 0 0
all-images-CVIU11-pattern5-target38 14 0 0 0 0 0 1 1 34 1 0
all-images-CVIU11-pattern5-target39 14 0 0 0 0 0 0 0 3 0 0
all-images-CVIU11-pattern5-target4 14 0 0 0 0 0 0 0 3 0 0
all-images-CVIU11-pattern5-target40 14 0 0 0 0 0 0 0 12 0 0
all-images-CVIU11-pattern5-target41 14 0 0 0 0 0 0 0 3 0 0
all-images-CVIU11-pattern5-target42 14 0 0 0 0 0 0 0 9 0 0
all-images-CVIU11-pattern5-target43 14 0 0 0 0 0 0 0 14 0 0
all-images-CVIU11-pattern5-target44 14 0 0 0 0 0 0 0 6 0 0
all-images-CVIU11-pattern5-target45 14 0 0 0 0 1 1 0 11 1 0
all-images-CVIU11-pattern5-target46 14 0 0 0 0 0 0 0 5 0 0
all-images-CVIU11-pattern5-target47 14 0 0 0 1 0 0 0 17 0 0
all-images-CVIU11-pattern5-target48 14 0 0 0 0 0 0 0 6 0 0
all-images-CVIU11-pattern5-target49 14 0 0 0 0 0 0 0 12 0 0
all-images-CVIU11-pattern5-target5 14 0 1 0 0 0 1 0 20 1 0
all-images-CVIU11-pattern5-target50 14 0 0 0 0 0 0 0 15 0 1
all-images-CVIU11-pattern5-target51 14 0 0 0 0 0 0 0 30 0 1
all-images-CVIU11-pattern5-target52 14 0 0 0 0 0 0 0 20 0 1
all-images-CVIU11-pattern5-target53 14 0 0 0 0 0 0 0 6 0 0
all-images-CVIU11-pattern5-target54 14 0 0 0 0 0 0 0 5 0 0
all-images-CVIU11-pattern5-target55 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern5-target56 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern5-target57 14 0 1 0 0 0 0 0 24 1 1
all-images-CVIU11-pattern5-target58 14 0 0 0 1 0 0 0 8 0 0
all-images-CVIU11-pattern5-target59 14 0 0 0 1 1 1 0 21 1 0
all-images-CVIU11-pattern5-target6 14 0 0 0 0 0 0 0 8 0 0
all-images-CVIU11-pattern5-target60 14 0 0 0 0 0 0 0 3 0 0
all-images-CVIU11-pattern5-target61 14 0 0 0 1 0 1 1 26 1 1
all-images-CVIU11-pattern5-target62 14 0 0 0 0 1 1 0 41 1 1
all-images-CVIU11-pattern5-target63 14 0 1 1 0 1 1 1 50 1 1
all-images-CVIU11-pattern5-target64 14 0 0 0 0 0 0 1 15 0 0
all-images-CVIU11-pattern5-target65 14 0 0 0 0 0 0 0 10 0 0
all-images-CVIU11-pattern5-target66 14 0 0 0 0 0 0 0 8 0 0
all-images-CVIU11-pattern5-target67 14 0 1 1 1 1 2 1 85 1 1
all-images-CVIU11-pattern5-target68 14 0 0 0 0 0 0 0 11 0 0
all-images-CVIU11-pattern5-target69 14 0 0 0 0 0 0 0 10 0 0
all-images-CVIU11-pattern5-target7 14 0 0 0 0 0 1 0 26 0 1
all-images-CVIU11-pattern5-target70 14 0 1 0 0 1 0 1 24 1 1
all-images-CVIU11-pattern5-target71 14 0 0 1 0 0 1 0 33 1 1
all-images-CVIU11-pattern5-target72 14 0 0 0 1 0 0 0 32 0 0
all-images-CVIU11-pattern5-target73 14 0 0 0 0 0 0 1 24 1 1
all-images-CVIU11-pattern5-target74 14 0 1 1 1 1 1 1 62 1 1
all-images-CVIU11-pattern5-target75 14 0 1 0 0 1 1 0 36 1 1
all-images-CVIU11-pattern5-target76 14 0 0 0 0 0 0 0 14 0 0
all-images-CVIU11-pattern5-target77 14 0 0 1 0 0 1 0 34 1 1
all-images-CVIU11-pattern5-target78 14 0 0 0 0 0 0 0 19 0 0
all-images-CVIU11-pattern5-target79 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target8 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern5-target80 14 0 0 0 0 0 0 0 5 0 0
all-images-CVIU11-pattern5-target81 14 0 0 0 0 0 0 0 17 0 0
all-images-CVIU11-pattern5-target82 14 0 0 0 0 0 0 0 9 0 0
all-images-CVIU11-pattern5-target83 14 0 0 0 0 0 0 0 10 0 0
all-images-CVIU11-pattern5-target84 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target85 14 0 1 0 0 0 0 0 21 1 1
all-images-CVIU11-pattern5-target86 14 0 0 0 0 0 0 0 3 0 0
all-images-CVIU11-pattern5-target87 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern5-target88 14 0 0 1 0 1 1 1 55 1 1
all-images-CVIU11-pattern5-target89 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern5-target9 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern5-target90 14 0 0 0 0 0 0 0 2 0 0
all-images-CVIU11-pattern5-target91 14 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern5-target92 14 0 0 1 1 0 1 1 36 2 2
all-images-CVIU11-pattern5-target93 14 0 0 0 0 0 0 0 9 0 0
all-images-CVIU11-pattern5-target94 14 0 0 0 0 0 1 0 33 0 0
all-images-CVIU11-pattern5-target95 14 0 0 0 0 0 0 0 1 0 0
all-images-CVIU11-pattern5-target96 14 0 0 0 0 0 0 0 4 0 0
all-images-CVIU11-pattern5-target97 14 0 0 0 0 0 0 0 5 0 0
all-images-CVIU11-pattern5-target98 14 0 0 0 0 0 0 0 0 0 0
