instance family sat sequential14 sequentialinputordersoftmax14 sequentialshuffle14 sequentialantiheuristic14 sequentialinputordersoftmaxrestarts14 sequentialrestartsshuffle14 sequentialdds14
all-meshes-CVIU11-pattern4-target501 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target502 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target503 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target504 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target505 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target506 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target507 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target508 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target509 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target51 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target510 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target511 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target512 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target513 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target514 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target515 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target517 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target518 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target519 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target52 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target520 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target521 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target522 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target523 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target524 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target525 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target526 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target527 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target528 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target529 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target53 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target530 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target54 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target55 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target56 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target57 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target58 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target59 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target6 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target60 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target61 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target62 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target63 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target64 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target65 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target66 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target67 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target68 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target69 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target7 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target70 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target72 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target73 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target74 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target76 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target77 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target78 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target79 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target8 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target80 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target81 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target82 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target83 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target84 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target85 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target86 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target87 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target88 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target89 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target9 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target90 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target91 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target92 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target93 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target94 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target96 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target97 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target98 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern4-target99 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target1 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target10 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target100 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target102 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target103 13 0 1 1 1 1 1 1 22
all-meshes-CVIU11-pattern5-target104 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target106 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target107 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target108 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target109 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target11 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target110 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target111 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target112 13 0 1 1 1 1 1 1 8
all-meshes-CVIU11-pattern5-target113 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target114 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target115 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target116 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target117 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target118 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target119 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target12 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target120 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target121 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target122 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target123 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target124 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target125 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target126 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target127 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target128 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target129 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target13 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target130 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target131 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target132 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target133 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target134 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target135 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target136 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target137 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target138 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target139 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target14 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target140 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target141 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target143 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target144 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target145 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target146 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target147 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target148 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target149 13 0 1 1 1 1 1 1 3
all-meshes-CVIU11-pattern5-target15 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target150 13 0 1 1 1 1 1 1 1
all-meshes-CVIU11-pattern5-target151 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target152 13 0 1 1 1 1 1 1 1
all-meshes-CVIU11-pattern5-target153 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target154 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target155 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target156 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target157 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target158 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target159 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target16 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target160 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target161 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target162 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target163 13 0 1 1 1 1 1 1 6
all-meshes-CVIU11-pattern5-target164 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target165 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target166 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target167 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target168 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target169 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target17 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target170 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target171 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target172 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target173 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target174 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target175 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target176 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target177 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target178 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target179 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target18 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target180 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target181 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target182 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target184 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target185 13 0 1 1 1 1 1 1 9
all-meshes-CVIU11-pattern5-target186 13 0 0 0 0 0 0 0 2
all-meshes-CVIU11-pattern5-target187 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target188 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target189 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target19 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target190 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target191 13 0 9674 9674 9674 9674 9697 9704 356814
all-meshes-CVIU11-pattern5-target192 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target193 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target194 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target195 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target196 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target197 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target198 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target199 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target2 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target20 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target200 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target201 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target202 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target203 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target204 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target205 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target206 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target207 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target208 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target209 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target21 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target210 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target211 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target212 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target213 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target214 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target215 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target216 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target217 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target218 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target219 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target22 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target220 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target221 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target222 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target223 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target224 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target225 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target226 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target227 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target228 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target229 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target23 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target230 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target231 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target232 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target233 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target234 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target235 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target237 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target238 13 0 1 1 1 1 1 1 3
all-meshes-CVIU11-pattern5-target24 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target240 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target241 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target242 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target243 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target244 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target245 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target246 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target247 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target248 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target249 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target25 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target250 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target251 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target252 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target253 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target254 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target255 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target256 13 0 0 0 0 0 0 0 2
all-meshes-CVIU11-pattern5-target257 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target258 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target26 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target260 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target261 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target262 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target263 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target264 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target265 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target266 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target267 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target268 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target269 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target27 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target270 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target271 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target272 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target273 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target275 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target278 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target279 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target28 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target280 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target281 13 0 0 0 0 0 0 0 2
all-meshes-CVIU11-pattern5-target282 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target283 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target284 13 0 0 0 0 0 0 0 2
all-meshes-CVIU11-pattern5-target285 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target286 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target287 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target288 13 0 0 0 0 0 0 0 2
all-meshes-CVIU11-pattern5-target289 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target29 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target290 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target291 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target292 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target293 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target294 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target295 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target296 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target297 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target298 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target299 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target3 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target30 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target300 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target303 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target304 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target305 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target306 13 0 0 0 0 0 0 0 2
all-meshes-CVIU11-pattern5-target307 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target308 13 0 0 0 0 0 0 0 2
all-meshes-CVIU11-pattern5-target309 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target31 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target310 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target311 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target312 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target313 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target314 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target315 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target316 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target317 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target318 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target319 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target32 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target320 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target321 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target322 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target323 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target324 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target325 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target326 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target327 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target328 13 0 0 0 0 0 0 0 2
all-meshes-CVIU11-pattern5-target329 13 0 0 0 0 0 0 0 2
all-meshes-CVIU11-pattern5-target33 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target330 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target331 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target332 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target333 13 0 0 0 0 0 0 0 2
all-meshes-CVIU11-pattern5-target334 13 0 1 1 1 1 1 1 21
all-meshes-CVIU11-pattern5-target335 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target336 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target337 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target338 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target339 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target34 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target340 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target341 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target342 13 0 751 751 751 751 754 754 21505
all-meshes-CVIU11-pattern5-target343 13 0 0 0 0 0 0 0 2
all-meshes-CVIU11-pattern5-target344 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target345 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target346 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target347 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target348 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target349 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target35 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target350 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target351 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target352 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target353 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target354 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target356 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target357 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target358 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target359 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target36 13 0 1 1 1 1 1 1 1
all-meshes-CVIU11-pattern5-target360 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target361 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target362 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target363 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target364 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target365 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target366 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target367 13 0 0 0 0 0 0 0 0
all-meshes-CVIU11-pattern5-target368 13 0 0 0 0 0 0 0 0
